doc_id,word,n,tf,idf,tf_idf
A06785,moneys,264,0.02047463936714751,0.6505875661411494,0.013320545793490263
A06785,misselden,36,0.002791996277338297,3.1354942159291497,0.008754288178489947
A06785,starlin,33,0.0025593299208934387,2.4423470353692043,0.0062507718448257905
A06785,exchange,288,0.022335970218706376,0.2451224580329849,0.005475047922560854
A06785,circle,41,0.003179773538079727,1.5260563034950492,0.004852513451473322
A06785,realm,64,0.004963548937490306,0.9382696385929302,0.004657147267717352
A06785,doller,28,0.0021715526601520088,2.03688192726104,0.0044231963675592624
A06785,undervaluation,36,0.002791996277338297,1.5260563034950492,0.00426074351836682
A06785,royals,26,0.0020164417558554367,2.03688192726104,0.004107253769876458
A06785,stivers,37,0.002869551729486583,1.3437347467010947,0.0038559163663673414
A06785,overbalancing,36,0.002791996277338297,1.3437347467010947,0.003751702410519576
A06785,commodities,179,0.013882425934543198,0.2451224580329849,0.0034028943685360863
A06785,centre,64,0.004963548937490306,0.6505875661411494,0.0032292232226643065
A06785,misselden's,13,0.0010082208779277184,3.1354942159291497,0.0031612707311213704
A06785,staple,44,0.0034124398945245852,0.8329091229351039,0.0028422523196172307
