doc_id,word,n,tf,idf,tf_idf
A32838,surrat,11,0.010223048327137546,2.4423470353692043,0.02496823177422049
A32838,phirmaund,7,0.006505576208178439,3.1354942159291497,0.020398196572029785
A32838,mogul,6,0.0055762081784386614,2.4423470353692043,0.013619035513211175
A32838,bombay,8,0.007434944237918215,1.749199854809259,0.01300520338148148
A32838,mogul's,4,0.0037174721189591076,3.1354942159291497,0.011656112326874161
A32838,guns,6,0.0055762081784386614,1.749199854809259,0.00975390253611111
A32838,cargoes,4,0.0037174721189591076,1.749199854809259,0.00650260169074074
A32838,committees,4,0.0037174721189591076,1.749199854809259,0.00650260169074074
A32838,mary,4,0.0037174721189591076,1.749199854809259,0.00650260169074074
A32838,english,26,0.024163568773234202,0.2451224580329849,0.005923033372544246
A32838,frigate,2,0.0018587360594795538,3.1354942159291497,0.005828056163437081
A32838,hoocombe,2,0.0018587360594795538,3.1354942159291497,0.005828056163437081
A32838,husball,2,0.0018587360594795538,3.1354942159291497,0.005828056163437081
A32838,kempthorne,2,0.0018587360594795538,3.1354942159291497,0.005828056163437081
A32838,river's,2,0.0018587360594795538,3.1354942159291497,0.005828056163437081
A32838,swally,2,0.0018587360594795538,3.1354942159291497,0.005828056163437081
