doc_id,word,n,tf,idf,tf_idf
A06786,ll,609,0.007421851197367619,1.3437347467010947,0.009972999338747995
A06786,hundreth,410,0.004996648589360795,1.3437347467010947,0.0067141703265791094
A06786,ounces,403,0.004911339954908293,1.1895840668738364,0.0058424517573597715
A06786,weight,557,0.0067881299128633235,0.5705448584676129,0.0038729326203943747
A06786,carrats,152,0.0018524160623971727,2.03688192726104,0.00377315279926486
A06786,moneys,471,0.005740052403875449,0.6505875661411494,0.0037344067229599827
A06786,ss,84,0.0010237036134300164,3.1354942159291497,0.0032098167587355864
A06786,factor,172,0.0020961550179757478,1.5260563034950492,0.003198850578284668
A06786,assurors,80,9.749558223143014e-4,3.1354942159291497,0.0030569683416529396
A06786,grains,170,0.0020717811224178905,1.3437347467010947,0.002783924281752314
A06786,antuerp,62,7.555907622935836e-4,3.1354942159291497,0.0023691504647810283
A06786,silver,454,0.00553287429163366,0.42744401482693967,0.0023649940007486516
A06786,ducats,108,0.001316190360124307,1.749199854809259,0.002302279986830784
A06786,pieces,378,0.004606666260435074,0.49643688631389105,0.0022869190546176447
A06786,ship,377,0.004594479312656145,0.49643688631389105,0.002280869004208603
