doc_id,word,n,tf,idf,tf_idf
A32836,poor,69,0.04640215198386012,0.3022808718729337,0.014026482958461617
A32836,parish,12,0.008069939475453935,1.1895840668738364,0.009599871420636206
A32836,fathers,16,0.010759919300605245,0.6505875661411494,0.007000269709655945
A32836,propose,7,0.004707464694014795,1.3437347467010947,0.006325583878216317
A32836,hospitals,6,0.004034969737726967,1.1895840668738364,0.004799935710318103
A32836,pious,5,0.0033624747814391394,1.3437347467010947,0.004518274198725941
A32836,assembly,7,0.004707464694014795,0.9382696385929302,0.00441687119714224
A32836,question,15,0.010087424344317418,0.42744401482693967,0.004311809160998046
A32836,quest,4,0.0026899798251513113,1.5260563034950492,0.0041050606684466685
A32836,elected,4,0.0026899798251513113,1.3437347467010947,0.0036146193589807526
A32836,election,4,0.0026899798251513113,1.3437347467010947,0.0036146193589807526
A32836,defect,6,0.004034969737726967,0.8329091229351039,0.0033607631053198545
A32836,medal,2,0.0013449899125756557,2.4423470353692043,0.003284932125580638
A32836,communication,4,0.0026899798251513113,1.1895840668738364,0.0031999571402120683
A32836,parishes,4,0.0026899798251513113,1.1895840668738364,0.0031999571402120683
A32836,relating,4,0.0026899798251513113,1.1895840668738364,0.0031999571402120683
