doc_id,word,n,tf,idf,tf_idf
A32830,taffities,3,0.003472222222222222,3.1354942159291497,0.010887132694198436
A32830,muslins,3,0.003472222222222222,2.4423470353692043,0.008480371650587515
A32830,em,3,0.003472222222222222,2.03688192726104,0.007072506691878611
A32830,product,4,0.004629629629629629,1.3437347467010947,0.006220994197690253
A32830,scotch,3,0.003472222222222222,1.749199854809259,0.006073610606976594
A32830,weavers,3,0.003472222222222222,1.5260563034950492,0.0052988066093578095
A32830,india,15,0.017361111111111112,0.3022808718729337,0.005247931803349543
A32830,prime,2,0.0023148148148148147,2.03688192726104,0.004715004461252407
A32830,china,3,0.003472222222222222,1.1895840668738364,0.004130500232200821
A32830,improvement,3,0.003472222222222222,1.1895840668738364,0.004130500232200821
A32830,persuade,3,0.003472222222222222,1.1895840668738364,0.004130500232200821
A32830,expended,2,0.0023148148148148147,1.749199854809259,0.004049073737984396
A32830,undeniable,2,0.0023148148148148147,1.749199854809259,0.004049073737984396
A32830,avignions,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,bengalls,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,bengals,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,blindly,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,callicoe's,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,chambricks,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,damageable,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,discourageth,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,evince,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,faced,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,halien,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,monkey,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,opposers,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,parellel,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,preferable,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,reaped,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,sadly,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,sarsnets,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,sattins,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,sevenfold,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,spittlefields,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,testified,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
A32830,unsensible,1,0.0011574074074074073,3.1354942159291497,0.0036290442313994787
