doc_id,word,n,tf,idf,tf_idf
A07594,haue,163,0.012245511231312449,2.4423470353692043,0.029907788052376254
A07594,malynes,158,0.011869882052437834,2.03688192726104,0.024177548231330805
A07594,hee,115,0.008639471114116145,2.4423470353692043,0.021100586662719443
A07594,kingdome,113,0.008489219442566299,2.4423470353692043,0.02073361993815041
A07594,ballance,68,0.005108556832694764,3.1354942159291497,0.01601785040065977
A07594,forraine,61,0.004582675982270303,3.1354942159291497,0.01436895403588597
A07594,bee,108,0.008113590263691683,1.5260563034950492,0.012381795565882751
A07594,vpon,65,0.0048831793253699945,2.4423470353692043,0.011926418548493597
A07594,mony,118,0.008864848621440914,1.3437347467010947,0.011912005116875455
A07594,owne,61,0.004582675982270303,2.4423470353692043,0.011192485099355531
A07594,doe,54,0.004056795131845842,2.4423470353692043,0.009908101563363912
A07594,lesse,45,0.0033806626098715348,2.4423470353692043,0.00825675130280326
A07594,forme,51,0.0038314176245210726,2.03688192726104,0.007804145315176398
A07594,himselfe,40,0.00300503343099692,2.4423470353692043,0.007339334491380675
A07594,gaine,43,0.003230410938321689,2.03688192726104,0.006579965657893827
