doc_id,word,n,tf,idf,tf_idf
A06791,realm,66,0.01084634346754314,0.9382696385929302,0.01017679476534649
A06791,moneys,88,0.014461791290057518,0.6505875661411494,0.009408661597439794
A06791,commodities,205,0.03368940016433854,0.2451224580329849,0.008258028577939508
A06791,exchange,194,0.031881676253081345,0.2451224580329849,0.007814914849367144
A06791,fineness,30,0.0049301561216105174,1.1895840668738364,0.00586483516946838
A06791,price,98,0.01610517666392769,0.3022808718729337,0.004868286843639687
A06791,shillings,44,0.007230895645028759,0.5705448584676129,0.004125550332387012
A06791,silver,57,0.009367296631059984,0.42744401482693967,0.004003994880055146
A06791,exchangers,15,0.0024650780608052587,1.5260563034950492,0.003761847913299217
A06791,albeit,19,0.0031224322103533277,1.1895840668738364,0.0037143956073299737
A06791,hundredth,18,0.0029580936729663105,1.1895840668738364,0.003518901101681028
A06791,bank,14,0.0023007395234182415,1.5260563034950492,0.0035110580524126025
A06791,weight,37,0.006080525883319639,0.5705448584676129,0.0034692127795072606
A06791,ducats,12,0.001972062448644207,1.749199854809259,0.0034495313488432386
A06791,ounces,17,0.002793755135579293,1.1895840668738364,0.003323406596032082
