doc_id,word,n,tf,idf,tf_idf
A32827,plantations,84,0.005218039508013418,1.0560526742493137,0.005510524576776143
A32827,abatement,54,0.003354453969437197,1.1895840668738364,0.003990404995104184
A32827,cent,96,0.005963473723443906,0.49643688631389105,0.002960488326881199
A32827,poor,106,0.006584668902969313,0.3022808718729337,0.0019904194569841578
A32827,usury,41,0.0025469002360541683,0.7375989431307791,0.0018785909223730864
A32827,2dly,13,8.075537333830289e-4,2.03688192726104,0.0016448916048200722
A32827,newfoundland,15,9.317927692881103e-4,1.749199854809259,0.00162989177675108
A32827,pag,21,0.0013045098770033544,1.1895840668738364,0.0015518241647627384
A32827,english,101,0.00627407131320661,0.2451224580329849,0.0015379157821674417
A32827,barbadoes,13,8.075537333830289e-4,1.749199854809259,0.0014125728731842694
A32827,planting,13,8.075537333830289e-4,1.749199854809259,0.0014125728731842694
A32827,judiciary,9,5.590756615728662e-4,2.4423470353692043,0.0013654567845895662
A32827,planters,14,8.696732513355696e-4,1.5260563034950492,0.0013271703471816802
A32827,shipping,57,0.0035408125232948193,0.3629054936893685,0.001284980316827805
A32827,laws,81,0.005031680954155795,0.2451224580329849,0.0012333780035204234
